time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
2013-08-25T15:03:16.300Z,33.4387,-116.7228,12.3,1.7,Ml,55,36,0.07186522,0.15,ci,ci15396785,2013-08-27T16:31:21.839Z,"13km SSW of Anza, California"
2013-08-25T15:02:24.000Z,62.3321,-148.1404,40.9,1.7,Ml,37,75.6,,0.48,ak,ak10789200,2013-08-28T18:09:24.440Z,"70km NNE of Sutton-Alpine, Alaska"
2013-08-25T14:50:59.800Z,35.6718,-118.4615,10.8,1.1,Ml,16,111.6,0.01796631,0.12,ci,ci15396777,2013-08-27T16:24:08.709Z,"3km S of Wofford Heights, California"
2013-08-25T14:46:53.000Z,60.3127,-151.4802,63.2,2.1,Ml,44,50.4,,0.62,ak,ak10789194,2013-08-28T18:09:24.424Z,"11km WSW of Cohoe, Alaska"
2013-08-25T14:38:28.000Z,54.056,-164.1359,55.7,2.3,Ml,10,234,,0.19,ak,ak10791625,2013-08-28T18:09:31.947Z,"100km SSW of False Pass, Alaska"
2013-08-25T14:38:14.300Z,32.786,-115.4485,9.4,1.6,Ml,10,115.2,0.01796631,0.23,ci,ci15396769,2013-08-27T16:22:03.448Z,"6km WSW of Holtville, California"
2013-08-25T14:31:36.000Z,53.2047,-166.7583,20.7,2.3,Ml,16,244.8,,0.47,ak,ak10789192,2013-08-28T18:09:26.698Z,"75km S of Unalaska, Alaska"
2013-08-25T14:25:23.460Z,35.4277,140.155,52.93,4.5,mb,35,134,1.93,1.11,us,usb000jbn1,2013-08-25T20:54:34.693Z,"11km SSE of Ichihara, Japan"
2013-08-25T14:18:26.000Z,60.152,-152.6072,100.5,1.9,Ml,29,54,,0.52,ak,ak10789191,2013-08-28T18:09:27.777Z,"37km SSE of Redoubt Volcano, Alaska"
2013-08-25T14:06:47.500Z,38.8405,-122.8372,2.1,2,Md,,46.8,0,0.05,nc,nc72056056,2013-08-25T17:29:09.305Z,"9km NW of The Geysers, California"
2013-08-25T14:06:16.600Z,38.8402,-122.8387,1.3,1.3,Md,,72,0.02694946,0.06,nc,nc72056061,2013-08-25T17:58:07.439Z,"9km NW of The Geysers, California"
2013-08-25T13:56:35.320Z,30.3883,57.1134,34.43,4.2,mb,27,193,5.89,0.6,us,usb000jbmy,2013-08-25T21:59:43.140Z,"12km NNE of Kerman, Iran"
2013-08-25T13:51:23.100Z,37.4047,-118.4967,6.1,1.2,Md,,122.4,0.06288207,0.05,nc,nc72056051,2013-08-25T16:59:05.903Z,"6km NW of West Bishop, California"
2013-08-25T13:35:16.500Z,37.596,-121.8268,9,1.2,Md,,108,0.02694946,0.09,nc,nc72056041,2013-08-25T16:34:08.010Z,"8km SSE of Pleasanton, California"
2013-08-25T13:33:15.100Z,43.351,-73.7943,10.2,2.7,Ml,23,61.2,0.09881468,0.33,ld,ld60047501,2013-08-27T12:29:28.273Z,"5km NE of Hadley, New York"
2013-08-25T13:28:12.000Z,63.4153,-151.446,10.2,1.1,Ml,13,108,,0.65,ak,ak10789179,2013-08-28T18:09:23.401Z,"124km W of Cantwell, Alaska"
2013-08-25T13:18:37.000Z,59.912,-153.4219,133,2.4,Ml,61,104.4,,0.63,ak,ak10789175,2013-08-28T18:09:24.460Z,"74km SSW of Redoubt Volcano, Alaska"
2013-08-25T13:13:36.000Z,62.2332,-145.678,24.1,1.2,Ml,16,79.2,,0.65,ak,ak10791619,2013-08-28T18:09:30.904Z,"15km NNW of Glennallen, Alaska"
2013-08-25T13:04:46.700Z,18.006,-67.1965,56,2.2,Md,4,262.8,0.08174669,0.07,pr,pr13237005,2013-08-25T14:46:53.992Z,"3km SW of Boqueron, Puerto Rico"
2013-08-25T12:57:20.700Z,35.9902,-120.5612,4.7,1.5,Md,,64.8,0.01796631,0.14,nc,nc72056016,2013-08-28T06:32:14.080Z,"24km SW of Coalinga, California"
2013-08-25T12:52:54.100Z,38.8082,-122.8127,2.1,1.3,Md,,118.8,0.00898315,0.07,nc,nc72056006,2013-08-25T15:36:06.547Z,"5km NW of The Geysers, California"
2013-08-25T12:39:29.000Z,62.0595,-147.1804,43.5,1.1,Ml,17,93.6,,0.52,ak,ak10791618,2013-08-28T18:09:30.892Z,"85km W of Glennallen, Alaska"
2013-08-25T12:39:27.400Z,37.592,-121.8382,8,1,Md,,104.4,0.03593261,0.13,nc,nc72056001,2013-08-25T12:56:08.529Z,"8km SSE of Pleasanton, California"
2013-08-25T12:33:08.550Z,37.6646,-1.4152,1.3,2.9,mb_Lg,0,0,0,1.92,us,usb000jbmq,2013-08-25T13:25:26.403Z,"11km NW of Mazarron, Spain"
2013-08-25T12:23:57.599Z,38.7835,-119.6289,9.0986,1.29,ml,21,146,0.111,0.1778,nn,nn00421152,2013-08-25T12:41:55.844Z,"15km SE of Gardnerville Ranchos, Nevada"
2013-08-25T12:21:49.000Z,62.6654,-148.7628,61.7,1.3,Ml,25,39.6,,0.35,ak,ak10789159,2013-08-28T18:09:23.389Z,"79km NE of Y, Alaska"
2013-08-25T12:04:33.100Z,37.5965,-121.8237,12.2,2.1,Md,,39.6,0.02694946,0.21,nc,nc72055991,2013-08-27T02:01:10.188Z,"8km SSE of Pleasanton, California"
2013-08-25T12:00:21.800Z,34.6872,-117.1875,7.6,2.9,Ml,93,28.8,0.1706799,0.18,ci,ci15396745,2013-08-26T20:50:57.000Z,"19km NNE of Victorville, California"
2013-08-25T11:55:26.000Z,62.391,-151.076,80.8,1.6,Ml,28,43.2,,0.28,ak,ak10789151,2013-08-28T18:09:23.377Z,"50km W of Talkeetna, Alaska"
2013-08-25T11:34:07.100Z,38.8228,-123.1867,4.6,1.7,Md,,61.2,0.07186522,0.04,nc,nc72055981,2013-08-25T14:16:07.401Z,"14km W of Cloverdale, California"
2013-08-25T10:46:18.000Z,53.0758,-166.7349,15.9,1.9,Ml,8,273.6,,0.2,ak,ak10791613,2013-08-28T18:09:29.863Z,"89km S of Unalaska, Alaska"
2013-08-25T10:46:17.200Z,35.9622,-120.5262,8.1,1.7,Md,,39.6,0.01796631,0.1,nc,nc72055971,2013-08-28T05:05:24.093Z,"24km SW of Coalinga, California"
2013-08-25T10:43:39.000Z,61.0044,-150.8976,20,1.2,Ml,19,72,,0.65,ak,ak10789141,2013-08-28T18:09:25.471Z,"40km NNE of Nikiski, Alaska"
2013-08-25T10:30:39.700Z,37.8007,-122.0045,13.7,1,Md,,136.8,0.04491576,0.07,nc,nc72055951,2013-08-25T13:18:05.946Z,"2km S of Danville, California"
2013-08-25T10:21:21.900Z,33.3152,-116.3377,12.9,1.4,Ml,52,68.4,0.02694946,0.18,ci,ci15396721,2013-08-27T00:17:12.816Z,"7km NNE of Borrego Springs, California"
2013-08-25T09:58:36.600Z,53.881,-3.428,5,3.3,ML,0,0,0,1.25,us,usb000jbmh,2013-08-25T11:55:04.561Z,"25km WNW of Blackpool, United Kingdom"
2013-08-25T09:48:28.500Z,32.8548,-116.5592,12.4,1,Ml,19,90,0.11678099,0.16,ci,ci15396713,2013-08-27T00:13:17.342Z,"4km NW of Pine Valley, California"
2013-08-25T09:44:13.000Z,51.5848,-178.4424,2.7,2.1,Ml,15,237.6,,0.39,ak,ak10789135,2013-08-28T18:09:25.511Z,"39km SSW of Tanaga Volcano, Alaska"
2013-08-25T09:34:33.400Z,19.2409,-66.2622,29,2.8,Md,10,277.2,1.00251986,0.05,pr,pr13237004,2013-08-25T11:47:40.234Z,"86km N of Dorado, Puerto Rico"
2013-08-25T09:32:38.400Z,19.4165,-155.2652,4.8,1.7,Ml,,61.2,0.00898315,0.18,hv,hv60529342,2013-08-25T09:38:20.066Z,"3km WSW of Volcano, Hawaii"
2013-08-25T09:28:37.900Z,36.0098,-117.804,0.7,1.3,Ml,10,79.2,0.02694946,0.08,ci,ci15396705,2013-08-27T00:09:51.934Z,"40km N of Inyokern, California"
2013-08-25T09:18:31.320Z,38.2665,141.8239,57.79,4.3,mb,22,116,3.35,1.21,us,usb000jbmc,2013-08-25T10:34:09.778Z,"48km ESE of Ishinomaki, Japan"
2013-08-25T09:18:21.300Z,19.3648,-155.5043,4.7,2.3,Ml,,32.4,0.04491576,0.19,hv,hv60529332,2013-08-25T17:21:07.432Z,"17km N of Pahala, Hawaii"
2013-08-25T08:53:27.800Z,38.8372,-122.7745,2.3,1.9,Md,,64.8,0.00898315,0.05,nc,nc72055926,2013-08-25T12:19:09.365Z,"4km WNW of Cobb, California"
2013-08-25T08:39:17.500Z,38.4192,-122.4347,5.9,1.7,Md,,136.8,0.07186522,0.06,nc,nc72055921,2013-08-25T11:50:11.051Z,"6km WNW of Yountville, California"
2013-08-25T08:28:15.210Z,6.688,-72.8939,176.09,4.1,mb,20,102,2.31,0.24,us,usb000jblu,2013-08-25T16:30:52.221Z,"9km W of Molagavita, Colombia"
2013-08-25T08:19:40.200Z,33.4808,-116.4897,12.7,1.3,Ml,49,57.6,0.07186522,0.14,ci,ci15396681,2013-08-26T23:58:05.523Z,"18km ESE of Anza, California"
2013-08-25T08:15:35.800Z,38.8262,-122.832,2.4,1.3,Md,,61.2,0.01796631,0.06,nc,nc72055911,2013-08-25T11:23:08.014Z,"8km NW of The Geysers, California"
2013-08-25T08:00:48.000Z,54.5578,-162.5346,54.6,2,Ml,6,176.4,,0.29,ak,ak10791610,2013-08-28T18:09:29.851Z,"65km ESE of False Pass, Alaska"
2013-08-25T07:52:07.200Z,38.8262,-122.8302,2.9,1.2,Md,,50.4,0.00898315,0.05,nc,nc72055896,2013-08-25T10:53:04.680Z,"8km NW of The Geysers, California"
2013-08-25T07:39:34.000Z,63.1217,-150.4583,110.6,3.2,Ml,95,46.8,,0.53,ak,ak10789096,2013-08-28T18:09:23.361Z,"81km WSW of Cantwell, Alaska"
2013-08-25T07:35:29.800Z,18.9459,-68.9915,113,3.7,Md,16,212.4,0.3997503,0.2,pr,pr13237002,2013-08-25T08:09:16.118Z,"7km SE of Miches, Dominican Republic"
2013-08-25T07:32:57.921Z,39.667,-119.6873,13.7661,1.8,ml,34,74,0.134,0.1133,nn,nn00421136,2013-08-25T15:42:36.356Z,"2km NE of Spanish Springs, Nevada"
2013-08-25T07:28:08.800Z,33.6497,-116.7462,14.9,1.3,Ml,55,28.8,0.05389892,0.16,ci,ci15396649,2013-08-26T23:35:37.828Z,"10km S of Idyllwild-Pine Cove, California"
2013-08-25T07:25:38.600Z,42.6362,-122.3857,1.4,1.8,Md,,64.8,0.33237666,0.39,uw,uw60578937,2013-08-26T21:02:38.904Z,"35km E of Shady Cove, Oregon"
2013-08-25T07:17:37.200Z,33.1723,-115.6113,0,1.1,Ml,16,68.4,0.00898315,0.1,ci,ci15396617,2013-08-26T18:29:57.209Z,"10km WNW of Calipatria, California"
2013-08-25T07:15:06.800Z,33.1768,-115.6095,1.3,1.4,Ml,30,61.2,0,0.13,ci,ci15396601,2013-08-26T23:17:25.627Z,"10km WNW of Calipatria, California"
2013-08-25T07:08:48.000Z,67.5558,-149.7939,4.6,2,Ml,12,136.8,,0.77,ak,ak10789083,2013-08-28T18:09:23.349Z,"37km NNE of Coldfoot, Alaska"
2013-08-25T06:52:28.600Z,33.4827,-116.4878,12.9,1.2,Ml,35,97.2,0.06288207,0.12,ci,ci15396577,2013-08-26T23:05:04.128Z,"19km ESE of Anza, California"
2013-08-25T06:32:37.200Z,38.8153,-122.82,3.3,2.4,Md,,25.2,0.00898315,0.06,nc,nc72055841,2013-08-27T05:08:07.527Z,"6km NW of The Geysers, California"
2013-08-25T06:32:24.550Z,-10.0097,107.4963,9.94,4.4,mb,15,126,1.87,1.21,us,usb000jblw,2013-08-25T14:35:40.502Z,"204km ENE of Flying Fish Cove, Christmas Island"
2013-08-25T06:27:18.300Z,33.1762,-116.3847,10.3,1.4,Ml,44,50.4,0.09881468,0.16,ci,ci15396561,2013-08-26T22:29:49.931Z,"8km S of Borrego Springs, California"
2013-08-25T06:26:33.600Z,33.1762,-116.3848,10.2,1.2,Ml,40,54,0.09881468,0.16,ci,ci15396553,2013-08-26T22:22:39.072Z,"8km S of Borrego Springs, California"
2013-08-25T06:25:46.800Z,37.6703,-121.9722,12.9,1.2,Md,,144,0.06288207,0.03,nc,nc72055836,2013-08-25T07:01:08.617Z,"4km SW of Dublin, California"
2013-08-25T06:22:23.100Z,36.1508,-118.0703,4.9,1.2,Ml,16,82.8,0.17966306,0.11,ci,ci15396545,2013-08-26T22:16:34.753Z,"50km S of Lone Pine, California"
2013-08-25T06:17:41.000Z,61.5422,-141.0855,7.3,1.4,Ml,16,129.6,,0.26,ak,ak10789071,2013-08-28T18:09:23.317Z,"178km E of Chitina, Alaska"
2013-08-25T06:08:22.000Z,33.4805,-116.4892,13,1.8,Ml,58,25.2,0.07186522,0.16,ci,ci15396521,2013-08-26T22:11:42.754Z,"19km ESE of Anza, California"
2013-08-25T06:08:12.700Z,33.4805,-116.4828,13.6,1.1,Ml,19,180,0.08983153,0.09,ci,ci15396513,2013-08-26T22:01:32.927Z,"19km ESE of Anza, California"
2013-08-25T05:38:00.200Z,18.2215,-66.75,14,1.6,Md,6,187.2,0.04311913,0.3,pr,pr13237003,2013-08-25T08:12:02.352Z,"7km SW of Utuado, Puerto Rico"
2013-08-25T05:23:16.000Z,60.2116,-147.1236,12,1.7,Ml,15,111.6,,0.59,ak,ak10789060,2013-08-28T18:09:23.305Z,"83km WSW of Cordova, Alaska"
2013-08-25T05:19:40.900Z,18.207,-66.1753,31,1.2,Md,6,270,0.23805355,0.18,pr,pr13237001,2013-08-25T07:50:18.092Z,"3km NNW of Cidra, Puerto Rico"
2013-08-25T05:10:58.000Z,60.2739,-138.9185,1,1.6,Ml,20,86.4,,0.69,ak,ak10789059,2013-08-28T18:09:25.500Z,"92km NNE of Yakutat, Alaska"
2013-08-25T04:51:10.000Z,56.933,-152.9847,22.2,2.5,Ml,8,223.2,,0.38,ak,ak10791604,2013-08-28T18:09:29.835Z,"90km SE of Larsen Bay, Alaska"
2013-08-25T04:50:49.000Z,59.4023,-138.9407,9.9,1,Ml,6,176.4,,0.55,ak,ak10791603,2013-08-28T18:09:28.808Z,"47km ESE of Yakutat, Alaska"
2013-08-25T04:46:26.900Z,34.1847,-117.6147,4.6,1,Ml,21,46.8,0.06288207,0.17,ci,ci15396489,2013-08-26T21:45:49.624Z,"5km NE of San Antonio Heights, California"
2013-08-25T04:30:02.000Z,61.5802,-141.0643,2.3,1.4,Ml,19,108,,0.31,ak,ak10791601,2013-08-28T18:09:28.792Z,"179km E of Chitina, Alaska"
2013-08-25T04:12:23.600Z,32.9319,-80.1685,4.5,1.1,Md,4,136.8,0.03593261,0.01,se,se082513a,2013-08-25T16:08:45.401Z,"7km S of Centerville, South Carolina"
2013-08-25T04:00:07.200Z,1.1825,95.8484,28.77,5.1,mb,55,45,1.73,0.8,us,usb000jbkk,2013-08-25T12:02:39.055Z,"155km SSW of Sinabang, Indonesia"
2013-08-25T03:49:28.500Z,38.8183,-122.7818,1.2,1.2,Md,,61.2,0.01796631,0.05,nc,nc72055796,2013-08-25T06:17:07.705Z,"5km W of Cobb, California"
2013-08-25T03:47:43.000Z,63.3049,-147.644,65.9,2.6,Ml,57,43.2,,0.52,ak,ak10789039,2013-08-28T18:09:23.277Z,"66km E of Cantwell, Alaska"
2013-08-25T03:35:41.800Z,32.8835,-116.2523,5.9,1.4,Ml,41,90,0.03593261,0.22,ci,ci15396465,2013-08-26T21:35:34.758Z,"26km ENE of Pine Valley, California"
2013-08-25T03:33:54.400Z,18.006,-67.026,18,2,Md,4,165.6,0.04042419,0.28,pr,pr13237000,2013-08-25T07:49:11.809Z,"4km NNE of La Parguera, Puerto Rico"
2013-08-25T03:08:39.260Z,13.7548,-92.0627,34.28,4.5,mb,45,156,0.84,1.17,us,usb000jbke,2013-08-25T11:11:20.276Z,"62km SSW of Champerico, Guatemala"
2013-08-25T02:55:52.000Z,53.5294,-166.3465,87.9,2.2,Ml,18,219.6,,0.26,ak,ak10789032,2013-08-28T18:09:26.672Z,"40km SSE of Unalaska, Alaska"
2013-08-25T02:33:47.000Z,63.4987,-147.379,17.4,1.3,Ml,,,,0.69,ak,ak10789029,2013-08-28T18:09:22.257Z,"79km E of Cantwell, Alaska"
2013-08-25T02:30:48.500Z,38.7893,-122.7278,2.1,2,Md,,39.6,0.00898315,0.07,nc,nc72055771,2013-08-27T00:04:08.855Z,"2km ENE of The Geysers, California"
2013-08-25T02:16:44.390Z,18.5351,121.0558,35,4.6,mb,43,125,4.26,0.59,us,usb000jbk9,2013-08-25T10:19:15.430Z,"6km ESE of Santa Praxedes, Philippines"
2013-08-25T01:57:22.100Z,38.7772,-112.1675,6.9,1.8,Ml,,54,0.19762936,0.15,uu,uu60034432,2013-08-26T15:11:17.941Z,"7km W of Richfield, Utah"
2013-08-25T01:27:27.900Z,40.299,-124.4867,14.1,1.7,Md,,262.8,0.1527136,0.22,nc,nc72055756,2013-08-26T22:43:09.631Z,"36km SSW of Ferndale, California"
2013-08-25T01:20:09.000Z,51.6938,-178.5719,6.6,1.8,Ml,12,212.4,,0.36,ak,ak10789018,2013-08-28T18:09:27.753Z,"36km SW of Tanaga Volcano, Alaska"
2013-08-25T01:17:22.000Z,61.7434,-150.9426,69.1,1.8,Ml,,,,0.46,ak,ak10789016,2013-08-28T18:09:22.237Z,"47km W of Willow, Alaska"
2013-08-25T01:09:47.000Z,33.4662,-116.5653,13.2,1.1,Ml,35,79.2,0.04491576,0.12,ci,ci15396441,2013-08-26T21:24:26.033Z,"14km SE of Anza, California"
2013-08-25T01:01:02.710Z,25.0764,123.7459,10,4.2,mb,35,78,0.9,0.3,us,usb000jbjr,2013-08-25T09:03:39.997Z,"91km NNW of Ishigaki, Japan"
2013-08-25T00:28:42.000Z,64.6932,-147.3338,13.9,1.5,Ml,,,,0.43,ak,ak10789010,2013-08-28T18:09:22.213Z,"6km S of North Pole, Alaska"
2013-08-25T00:11:52.000Z,63.2709,-147.3317,62.3,1.8,Ml,,,,0.54,ak,ak10789005,2013-08-28T18:09:22.202Z,"82km E of Cantwell, Alaska"
2013-08-25T00:04:48.180Z,-5.6739,146.7298,108.87,4.8,mb,36,37,3.66,0.94,us,usb000jbjc,2013-08-25T08:07:23.244Z,"114km ESE of Madang, Papua New Guinea"
2013-08-24T23:54:54.300Z,19.3962,-155.2703,3.7,1.9,Ml,,57.6,0,0.29,hv,hv60529137,2013-08-25T00:00:44.644Z,"5km SW of Volcano, Hawaii"
2013-08-24T23:51:52.200Z,36.153,-118.0802,2.3,1.2,Ml,11,183.6,0.18864621,0.1,ci,ci15396433,2013-08-26T21:27:06.349Z,"50km S of Lone Pine, California"
2013-08-24T23:46:21.000Z,52.0393,-171.2542,25.7,2.5,Ml,9,216,,0.83,ak,ak10790909,2013-08-27T20:46:43.209Z,"49km S of Amukta Island, Alaska"
2013-08-24T23:44:37.300Z,34.4307,-118.667,4.3,1.5,Ml,24,169.2,0.00898315,0.24,ci,ci15396425,2013-08-26T21:23:15.890Z,"1km SSW of Val Verde, California"
2013-08-24T23:32:52.300Z,34.0143,-116.6285,10.3,1.4,Ml,39,36,0.02694946,0.11,ci,ci15396417,2013-08-26T21:13:04.666Z,"5km SW of Morongo Valley, California"
2013-08-24T23:28:47.000Z,62.9426,-149.6655,88.6,1.1,Ml,15,108,,0.41,ak,ak10790908,2013-08-27T20:46:43.195Z,"61km SW of Cantwell, Alaska"
2013-08-24T23:25:52.200Z,34.0113,-116.6273,10.2,3,Ml,104,21.6,0.03593261,0.12,ci,ci15396409,2013-08-26T20:33:14.880Z,"5km SW of Morongo Valley, California"
2013-08-24T23:21:54.000Z,61.5885,-149.7611,44.1,1.1,Ml,,,,0.77,ak,ak10788990,2013-08-27T20:46:32.647Z,"5km SSE of Houston, Alaska"
2013-08-24T23:03:27.100Z,49.4325,-120.5023,0,2.2,Md,,208.8,0.59288809,0.35,uw,uw60578792,2013-08-25T04:50:37.983Z,"2km SSE of Princeton, Canada"
2013-08-24T22:57:03.900Z,36.5692,-121.0872,5.3,1.2,Md,,82.8,0.03593261,0.05,nc,nc72055686,2013-08-25T01:47:05.949Z,"26km NE of Soledad, California"
2013-08-24T22:00:48.460Z,43.8592,135.2286,361.21,4.3,mb,99,56,2.35,0.82,us,usb000jbhv,2013-08-25T06:03:29.088Z,"13km NNW of Ol'ga, Russia"
2013-08-24T21:58:30.000Z,60.5674,-147.5123,2.9,2,Ml,,,,0.64,ak,ak10788980,2013-08-27T20:46:32.635Z,"68km ESE of Whittier, Alaska"
2013-08-24T21:49:01.000Z,61.5779,-146.4388,3.7,1.7,Ml,,,,0.53,ak,ak10788975,2013-08-27T20:46:32.620Z,"50km N of Valdez, Alaska"
2013-08-24T21:05:40.600Z,33.677,-116.779,19.2,1,Ml,29,43.2,0.06288207,0.12,ci,ci15396385,2013-08-26T20:48:41.717Z,"8km SSW of Idyllwild-Pine Cove, California"
2013-08-24T21:03:25.800Z,33.6782,-116.7762,20.2,1.5,Ml,22,57.6,0.06288207,0.14,ci,ci37119268,2013-08-26T20:42:00.919Z,"8km SSW of Idyllwild-Pine Cove, California"
2013-08-24T21:03:24.800Z,33.6718,-116.7783,19.7,1.5,Ml,34,39.6,0.06288207,0.11,ci,ci15396377,2013-08-26T20:33:19.883Z,"9km SSW of Idyllwild-Pine Cove, California"
2013-08-24T21:02:25.000Z,61.0942,-147.08,0,1.8,Ml,,,,0.6,ak,ak10788964,2013-08-27T21:52:45.629Z,"39km W of Valdez, Alaska"
2013-08-24T21:02:24.800Z,36.484,-89.549,7.5,1.4,Md,9,111.6,0.05389892,0.05,nm,nm082613b,2013-08-26T13:39:43.972Z,"11km S of New Madrid, Missouri"
2013-08-24T20:55:46.200Z,33.6708,-116.7812,19.3,1.7,Ml,55,32.4,0.07186522,0.12,ci,ci15396369,2013-08-26T20:19:58.273Z,"9km SSW of Idyllwild-Pine Cove, California"
2013-08-24T20:45:17.500Z,33.11,-115.6047,2.4,1.1,Ml,16,111.6,0.02694946,0.12,ci,ci15396361,2013-08-26T20:08:41.911Z,"8km WSW of Calipatria, California"
2013-08-24T20:41:07.000Z,63.2869,-150.563,127.6,1.5,Ml,,,,0.33,ak,ak10788960,2013-08-27T20:46:35.739Z,"81km W of Cantwell, Alaska"
2013-08-24T20:28:12.500Z,44.0887,-110.5977,10.1,1.3,Md,,144,0.07186522,0.14,uu,uu60034412,2013-08-27T20:32:09.055Z,"45km SSE of Old Faithful Geyser, Wyoming"
2013-08-24T20:27:48.000Z,-34.351,148.333,0,2.5,ML,0,0,0,0.77,us,usb000jbkv,2013-08-25T06:30:57.677Z,"4km SE of Young, Australia"
2013-08-24T20:19:40.000Z,61.5793,-141.078,14.5,2.6,Ml,,,,0.38,ak,ak10788953,2013-08-27T21:52:45.618Z,"178km E of Chitina, Alaska"
2013-08-24T20:12:47.400Z,32.881,-116.2492,4.5,1.4,Ml,22,93.6,0.03593261,0.15,ci,ci15396345,2013-08-26T20:03:16.255Z,"27km ENE of Pine Valley, California"
2013-08-24T19:57:42.321Z,39.6661,-119.6859,13.6431,1.78,ml,30,74,0.133,0.1111,nn,nn00421107,2013-08-24T21:04:15.014Z,"2km NE of Spanish Springs, Nevada"
2013-08-24T19:55:37.600Z,33.0398,-116.3932,12.9,1.1,Ml,27,122.4,0.1527136,0.2,ci,ci15396337,2013-08-26T19:53:10.063Z,"19km ESE of Julian, California"
2013-08-24T19:38:52.000Z,67.044,-146.4462,12,1.6,Ml,,,,0.76,ak,ak10790900,2013-08-27T21:52:49.914Z,"74km NW of Fort Yukon, Alaska"
2013-08-24T19:31:48.500Z,18.8278,-64.4729,26,2.8,Md,6,234,0.1643917,0.15,pr,pr13236004,2013-08-24T19:56:16.197Z,"47km NNE of Road Town, British Virgin Islands"
2013-08-24T19:24:47.100Z,32.8872,-116.2428,6.2,1.4,Ml,8,118.8,0.02694946,0.18,ci,ci15396329,2013-08-26T19:42:58.861Z,"27km ENE of Pine Valley, California"
2013-08-24T19:21:17.000Z,59.9519,-152.2156,69.5,1.7,Ml,17,104.4,,0.49,ak,ak10790899,2013-08-27T20:46:42.151Z,"29km NW of Anchor Point, Alaska"
2013-08-24T18:59:05.640Z,15.1675,-87.5716,5.77,4.6,Mwr,159,62,1.14,1.16,us,usb000jbep,2013-08-25T03:34:31.248Z,"11km SSE of Nueva Esperanza, Honduras"
2013-08-24T18:55:13.000Z,63.4821,-148.3986,5.6,2.4,Ml,,,,0.73,ak,ak10788934,2013-08-27T20:46:30.540Z,"24km ENE of Cantwell, Alaska"
2013-08-24T18:50:58.000Z,60.7866,-144.8294,2.4,2,Ml,,,,0.85,ak,ak10788930,2013-08-27T21:52:44.585Z,"57km ENE of Cordova, Alaska"
2013-08-24T18:48:15.400Z,35.4703,-118.5225,0.8,2.8,Ml,45,57.6,0.1706799,0.13,ci,ci15396321,2013-08-26T19:02:46.197Z,"13km SSW of Bodfish, California"
2013-08-24T18:47:44.000Z,61.5465,-141.071,8.8,1.4,Ml,,,,0.39,ak,ak10788927,2013-08-27T21:52:44.543Z,"179km E of Chitina, Alaska"
2013-08-24T18:32:13.000Z,34.0163,-117.2078,15.4,1.3,Ml,39,82.8,0.08084838,0.13,ci,ci15396313,2013-08-26T18:41:26.504Z,"4km SSW of Redlands, California"
2013-08-24T18:14:04.700Z,36.6425,-121.2652,5.7,1.4,Md,,72,0.02694946,0.08,nc,nc72055561,2013-08-24T19:47:07.811Z,"20km SSE of Ridgemark, California"
2013-08-24T18:11:12.000Z,60.9592,-150.1814,49.5,1.5,Ml,,,,0.4,ak,ak10788919,2013-08-27T20:46:31.594Z,"32km SSW of Anchorage, Alaska"
2013-08-24T18:10:17.000Z,53.1993,-167.618,70.9,3.5,Ml,,,,0.29,ak,ak10788916,2013-08-27T20:46:34.725Z,"88km ENE of Nikolski, Alaska"
2013-08-24T17:47:51.700Z,18.5391,-67.4285,23,3,Md,23,262.8,0.16169675,0.17,pr,pr13236003,2013-08-24T19:53:54.432Z,"28km NW of Rincon, Puerto Rico"
2013-08-24T17:20:54.000Z,62.5644,-148.4535,53.7,2.4,Ml,,,,0.73,ak,ak10788903,2013-08-27T20:46:29.496Z,"83km SSE of Cantwell, Alaska"
2013-08-24T17:18:18.000Z,36.711,14.996,10,4.4,mb,0,0,0,1.7,us,usb000jbbn,2013-08-24T19:05:10.267Z,"8km W of Pachino, Italy"
2013-08-24T17:17:07.500Z,33.481,-116.4838,12.9,1.1,Ml,30,100.8,0.06288207,0.12,ci,ci15396297,2013-08-26T18:24:44.510Z,"19km ESE of Anza, California"
2013-08-24T17:10:41.000Z,61.6521,-150.8592,62.3,1.4,Ml,,,,0.46,ak,ak10788900,2013-08-27T20:46:29.484Z,"44km WSW of Willow, Alaska"
2013-08-24T16:56:44.000Z,61.5582,-141.0558,5.4,1.5,Ml,,,,0.42,ak,ak10788894,2013-08-27T21:52:44.531Z,"179km E of Chitina, Alaska"
2013-08-24T16:56:31.130Z,37.2402,71.728,43.17,4.9,mb,64,60,2.08,1.2,us,usb000jbb6,2013-08-25T01:00:03.952Z,"8km WSW of Roshtqal'a, Tajikistan"
2013-08-24T16:46:54.000Z,61.1515,-141.6171,11.5,1.1,Ml,,,,0.52,ak,ak10788889,2013-08-27T21:52:45.664Z,"128km NNE of Cape Yakataga, Alaska"
2013-08-24T16:44:14.000Z,35.5642,-118.5228,0.9,1.5,Ml,24,57.6,0.10779783,0.13,ci,ci15396281,2013-08-26T18:14:28.257Z,"3km SW of Bodfish, California"
2013-08-24T16:39:27.000Z,63.5561,-147.3578,9.7,1.6,Ml,,,,0.65,ak,ak10788884,2013-08-27T20:46:28.458Z,"81km ENE of Cantwell, Alaska"
